,e10.soil.depth,e12.rock.cover,t01alt,awc15,bio01,bio05,bio06,gdd,nfd,rh410,t14stot,species
3057,22.0,1.0,205.3471834,14.19005305,93.22239274,203.0295804,8.690470064,1686.140613,0.0,6258.002643,4480852.801,FS
3058,12.0,1.0,212.0545465,13.86543179,93.05251867,202.8581694,8.524737059,1681.53967,0.0,6258.816526,4626283.931,FS
3059,19.0,1.0,218.810996,14.44889728,92.89863763,202.7016056,8.373682021,1677.474275,0.0,6259.489726,4681236.287,FS
3060,20.0,1.0,222.5928954,15.04874895,94.15836178,203.9407197,9.593463731,1712.696285,0.0,6254.296077,4864098.999,FS
3061,24.0,1.0,224.2014407,15.49462042,94.22066516,204.0055293,9.653535213,1714.287792,0.0,6254.061893,4876154.077,FS
3062,22.0,1.0,225.7496439,15.95135031,94.26165204,204.0487576,9.693091532,1715.272984,0.0,6253.989653,4861598.613,FS
3063,24.0,1.0,226.6012922,15.903612,94.28246518,204.0713841,9.713106707,1715.691679,0.0,6254.071391,4849658.461,FS
3064,22.0,1.0,226.8768895,15.7833013,94.29983024,204.0905033,9.729851142,1716.018778,0.0,6254.166317,4842976.988,FS
3065,15.0,1.0,226.7050427,15.58131778,94.3104194,204.1032941,9.739888547,1716.076251,0.0,6254.434487,4868478.617,FS
3066,20.0,1.0,226.570201,15.48168371,94.30558247,204.0992003,9.734908062,1715.818144,0.0,6254.665017,4876133.803,FS
3067,13.0,1.0,226.9198604,15.35147082,94.34363796,204.1397322,9.772435925,1716.767435,0.0,6254.481743,4854309.632,FS
3068,11.0,1.0,227.2743542,15.22455895,94.35904848,204.1572323,9.787600249,1717.028602,0.0,6254.579949,4818413.66,FS
3069,14.0,1.0,227.9721464,15.1313368,94.33340026,204.1316541,9.763198194,1716.241301,0.0,6254.786328,4804473.545,FS
3070,18.0,1.0,228.165861,15.11406141,94.28974726,204.0885007,9.723297073,1715.026242,0.0,6254.745407,4634724.32,FS
3071,16.0,1.0,230.148316,14.92900489,94.19298337,203.9879483,9.629764758,1712.360138,0.0,6255.314586,4806028.158,FS
3072,25.0,1.0,229.8703547,15.05776362,94.13940695,203.9360597,9.580383397,1710.87843,0.0,6255.243959,4595054.22,FS
3073,21.0,1.0,232.1762561,14.6273339,93.97712054,203.7662447,9.424324094,1706.392888,0.0,6256.191535,4880354.939,FS
3074,22.0,1.0,231.6920955,14.91665395,93.97669057,203.7700032,9.424892832,1706.392096,0.0,6255.903201,4700966.038,FS
3075,28.0,1.0,232.8244098,14.71977561,93.79763811,203.5853253,9.253884332,1701.444631,0.0,6256.718714,4858687.596,FS
3076,19.0,1.0,232.1855251,14.85683589,93.67398693,203.45898,9.136022653,1698.03156,0.0,6257.203147,4911447.684,FS
3077,19.0,1.0,231.2480747,15.13695166,93.64637217,203.438431,9.108417992,1697.320843,0.0,6257.032021,4667912.561,FS
3078,54.0,1.0,102.2570404,25.78655303,83.23130572,154.4290654,23.5308292,1293.175252,0.0,6770.096911,3891556.518,PS
3079,45.0,1.0,158.113472,25.05582999,79.13925126,150.3228775,19.43422073,1189.633755,0.0,6800.954641,3682897.397,PS
3080,29.0,1.0,80.98586242,24.30714671,84.96848262,156.2659529,25.21606785,1339.369258,0.0,6762.552739,4059422.799,PS
3081,58.0,1.0,76.51583929,24.40011437,85.36554003,156.6722855,25.60835667,1350.209096,0.0,6760.98926,4016600.658,PS
3082,22.0,1.0,80.99223799,24.30738213,84.96803825,156.265514,25.215621,1339.356823,0.0,6762.554414,4059444.891,PS
3083,55.0,1.0,76.51401265,24.40011723,85.3656593,156.6724055,25.60847543,1350.212399,0.0,6760.988801,4016595.684,PS
3084,50.0,1.0,46.67289495,23.6029155,86.81417565,158.1284255,27.04871146,1390.582246,0.0,6755.448722,3739448.31,PS
3085,40.0,1.0,28.92096526,21.96565431,87.44101013,158.8202012,27.63772322,1406.936747,0.0,6752.915581,4211833.425,PS
3086,38.0,1.0,22.84325318,21.5,87.58088733,158.9687883,27.76845881,1410.865914,0.0,6752.48021,4229976.887,PS
3087,53.0,1.0,31.74020471,22.60203272,87.31964206,158.7608151,27.47500743,1402.950514,0.0,6753.392427,4064473.212,PS
3088,43.0,1.0,24.06885899,22.08524699,88.12092919,159.6079171,28.22859,1425.984389,0.0,6750.577903,4015761.285,PS
3089,37.0,1.0,32.62714304,22.40360704,87.8383243,159.3277823,27.95011741,1417.847226,0.0,6751.506749,3843523.941,PS
3090,15.0,1.0,44.31846782,23.11135042,87.51531759,159.0190804,27.62050983,1408.990001,0.0,6752.905532,3985607.979,PS
3091,13.0,1.0,51.53476906,23.6094705,87.21054611,158.7038105,27.32855408,1400.233575,0.0,6754.064045,3881202.694,PS
3092,27.0,1.0,65.72429148,24.07634225,86.0832202,157.4091221,26.31548521,1369.815616,0.0,6758.159297,3952111.399,PS
3093,53.0,1.0,22.39689395,21.51829424,87.69392125,159.0753795,27.88380583,1414.193651,0.0,6752.083108,4280755.143,PS
3094,57.0,1.0,18.74489571,21.5,87.77690112,159.1682983,27.95792,1416.46807,0.0,6751.842446,4279273.127,PS
3095,37.0,1.0,21.73611055,21.5,87.61611473,159.0064269,27.80123216,1411.854323,0.0,6752.370443,4226291.313,PS
3096,40.0,1.0,22.44278414,23.16128717,87.77735667,159.2275057,27.9171944,1416.122267,0.0,6751.84238,4072349.25,PS
3097,18.0,1.0,21.69583955,21.36783801,86.6915043,158.3882767,26.60432051,1393.266045,0.0,6754.773653,4180766.402,PS
3098,27.0,1.0,23.84403178,22.28395323,88.78124518,160.3065493,28.84957471,1445.066311,0.0,6748.192102,4101367.421,PS
3099,17.0,1.0,72.96255944,23.41460178,86.02452465,157.3868237,26.24230282,1367.199881,0.0,6758.176517,3816629.041,PS
3100,36.0,1.0,157.3870166,24.68777166,78.46018942,150.1059851,18.41041101,1178.757218,0.0,6807.886279,3524293.675,PS
3101,24.0,1.0,102.9504412,25.48887061,81.6957932,153.2417936,21.75600805,1259.198438,0.0,6790.36736,3855538.148,PS
3102,32.0,1.0,47.29230302,23.72174564,86.0422322,157.6122713,26.07244599,1373.872682,0.0,6762.23082,4150040.248,PS
3103,20.0,2.0,320.0893123,39.77956809,71.78378757,158.143855,3.952247579,1071.774291,0.0,6659.320682,4356803.728,PS
3104,17.0,2.0,333.3319132,37.68355838,71.31497854,157.6910043,3.460391913,1061.652872,0.0,6662.815551,4356141.278,PS
3105,29.0,2.0,341.5584122,38.5415945,70.68798033,157.1611792,2.748093473,1049.417288,0.0,6666.184303,4611194.585,PS
3106,30.0,2.0,347.9344843,34.62531738,69.99786476,156.5247236,2.028581599,1033.975838,2.294681448,6674.89959,4405102.117,PS
3107,38.0,1.0,349.166027,34.74033654,69.96922784,156.4925733,2.000383182,1033.294015,2.240367091,6675.353597,4455669.782,PS
3108,41.0,1.0,359.6941656,38.34301151,70.09653312,156.6992546,2.104451144,1036.502994,2.844512894,6672.329983,4546105.208,PS
3109,24.0,2.0,358.6407824,40.20436765,70.21980513,156.8432678,2.219290021,1039.307692,1.911343234,6670.138519,4551858.311,PS
3110,44.0,1.0,363.7962357,38.15353663,69.76917952,156.4630935,1.73835334,1029.078712,2.996853744,6675.45183,4399534.821,PS
3111,32.0,2.0,361.024948,38.7247398,69.81627749,156.5139511,1.783112141,1030.122794,2.486275358,6674.664067,4415253.562,PS
3112,15.0,1.0,365.4492799,36.93987975,69.53473576,156.2782495,1.481346281,1023.715843,3.000912589,6677.933411,4324681.836,PS
3113,15.0,1.0,339.1080923,35.79302951,70.24023643,156.7610436,2.275231437,1039.522858,1.534225729,6671.4954,4392289.787,PS
3114,21.0,2.0,350.6115771,34.56861268,69.8737302,156.4039067,1.902471442,1031.144466,2.759438879,6676.648834,4433013.066,PS
3115,23.0,1.0,356.6649341,33.65491177,69.46456771,156.0132227,1.486813083,1021.912207,4.984924819,6682.376232,4494172.063,PS
3116,41.0,1.0,356.1695391,33.13836331,69.14503323,155.6982532,1.176279402,1015.024706,7.966935281,6686.711718,4457433.932,PS
3117,38.0,1.0,357.5562092,32.81358363,69.18154128,155.7425711,1.207020397,1015.768582,7.569875256,6686.216183,4436606.777,PS
3118,31.0,1.0,356.7067499,32.63008807,68.80700531,155.3569355,0.856682957,1007.886411,10.84221226,6691.341646,4432889.367,PS
3119,24.0,1.0,358.2333061,33.1556086,68.63925163,155.1778509,0.703480264,1004.381238,12.08406467,6693.684503,4571368.958,PS
3120,31.0,1.0,368.0295071,33.0224177,68.28938607,154.8039771,0.386045574,997.0804538,13.53078489,6698.767262,4776408.161,PS
3121,13.0,2.0,367.995524,33.01263081,68.24749619,154.7595857,0.348446477,996.207553,13.33781839,6699.438087,4811863.91,PS
3122,42.0,5.0,370.6275168,32.68804646,68.14147062,154.6469546,0.251978375,993.9553532,13.77897855,6700.990802,4846319.133,PS
3123,31.0,5.0,380.9018002,32.57137831,67.7976268,154.2977539,-0.075561687,986.3652514,19.32967794,6705.366821,4782293.505,PS
3124,32.0,1.0,386.9259238,32.745958,67.48450906,153.9901409,-0.376231705,979.2473638,24.14460895,6709.344264,4865066.264,PS
3125,27.0,2.0,351.2741107,34.62557541,69.95873251,156.5201529,1.98025498,1033.258685,3.304220675,6675.005854,4285154.998,PS
3126,31.0,1.0,356.0528328,37.57672723,69.89380926,156.5288552,1.888980249,1031.937395,3.618728486,6674.745328,4560192.925,PS
3127,22.0,1.0,364.2814839,38.3963694,69.81899385,156.5004716,1.793754344,1030.217882,3.026008427,6674.95952,4384160.531,PS
3128,28.0,1.0,361.6523717,38.87486374,69.84786407,156.5381892,1.818059109,1030.84654,2.507124641,6674.343345,4436526.03,PS
3129,32.0,1.0,366.4069407,37.12250808,69.48830691,156.2433734,1.429393608,1022.643683,2.888905299,6678.382382,4348188.335,PS
3130,36.0,1.0,372.5818304,36.77781965,68.93678502,155.7299539,0.866776888,1011.405325,14.35697702,6684.587303,4609447.854,PS
3131,40.0,5.0,373.4772997,37.40968319,68.73793143,155.5326557,0.670599897,1007.014707,17.94907264,6687.490742,4665582.167,PS
3132,27.0,5.0,375.1249804,37.46900231,68.66539957,155.4572964,0.60089686,1005.344737,19.03502144,6688.716921,4622595.727,PS
3133,9.0,5.0,26.69980944,13.41860608,98.4478138,180.6688642,31.30276322,1783.807444,0.0,6577.826061,4508451.685,QP
3134,7.0,5.0,25.56128268,13.57790106,98.45315971,180.6714768,31.30837393,1784.028706,0.0,6577.654896,4559281.807,QP
3135,9.0,1.0,24.91826766,13.74348963,98.45798659,180.6725396,31.31347155,1784.236033,0.0,6577.442751,4601634.852,QP
3136,8.0,1.0,24.59303642,13.71197058,98.46409457,180.6732376,31.32109109,1784.37791,0.0,6577.304843,4627218.059,QP
3137,25.0,2.0,24.46511248,13.86185931,98.4844611,180.69421,31.34112716,1784.962183,0.0,6577.322086,4643765.268,QP
3138,9.0,1.0,24.71304452,14.05171442,98.4845505,180.6986603,31.33932673,1785.051676,0.0,6577.356784,4635091.189,QP
3139,10.0,1.0,24.71959671,14.16046096,98.50277296,180.7164668,31.35770504,1785.556429,0.0,6577.378778,4643019.619,QP
3140,20.0,1.0,24.06547358,14.39318025,98.48497862,180.7082422,31.33591211,1785.230882,0.0,6577.42371,4603266.781,QP
3141,10.0,4.0,22.30049252,14.48288281,98.49546602,180.7329906,31.34389026,1785.554852,0.0,6577.885857,4568315.507,QP
3142,8.0,2.0,21.72363016,14.66138534,98.50286176,180.7423471,31.35020858,1785.829656,0.0,6577.86634,4565029.966,QP
3143,15.0,1.0,19.9348117,14.74014282,98.516657,180.7651687,31.36181561,1786.311055,0.0,6578.067166,4564059.334,QP
3144,15.0,1.0,22.32614354,14.78973963,98.5266015,180.7581245,31.37370814,1786.580877,0.0,6577.526902,4543545.949,QP
3145,13.0,1.0,23.15458354,14.88426121,98.53301293,180.7611968,31.38163614,1786.69716,0.0,6577.539829,4534372.102,QP
3146,15.0,1.0,19.44970111,14.18680785,98.57053434,180.8112268,31.41377182,1788.005622,0.0,6577.724213,4551216.824,QP
3147,23.0,1.0,18.49302604,14.08992414,98.55031142,180.798066,31.39014538,1787.565895,0.0,6577.607723,4557506.307,QP
3148,12.0,1.0,20.36736632,14.44945951,98.54118305,180.7798835,31.3851133,1787.133162,0.0,6577.585877,4560044.617,QP
3149,19.0,1.0,20.59576734,14.62263846,98.52036285,180.760351,31.36483838,1786.504737,0.0,6577.624012,4561636.733,QP
3150,8.0,1.0,18.40064966,14.48572929,98.53134166,180.7878372,31.37440198,1786.832637,0.0,6578.214307,4583304.05,QP
3151,17.0,4.0,18.67842855,14.73362492,98.51704001,180.7766284,31.36181608,1786.261461,0.0,6578.552191,4564409.387,QP
3152,16.0,2.0,22.65372385,14.28642767,98.48845391,180.7262787,31.33763093,1785.282082,0.0,6577.994033,4560673.322,QP
3153,7.0,2.0,24.34785331,14.15156601,98.47559539,180.6968635,31.32804828,1784.879091,0.0,6577.475124,4601669.081,QP
3154,11.0,1.0,24.24565319,13.92744621,98.47216518,180.7042313,31.32351177,1784.685621,0.0,6577.966073,4547938.121,QP
3155,6.0,3.0,24.8151417,13.75296113,98.46676311,180.702414,31.31781498,1784.457256,0.0,6578.175392,4519602.885,QP
3156,13.0,2.0,22.11899487,14.08657772,98.48492648,180.7312837,31.33332871,1785.097613,0.0,6578.393337,4542389.446,QP
3157,7.0,1.0,20.21404195,14.31774647,98.49663821,180.7520502,31.34324801,1785.498037,0.0,6578.628564,4556353.172,QP
3158,7.0,5.0,14.82041772,14.66449569,98.53044751,180.8475121,31.36953928,1786.449569,0.0,6580.842924,4615066.924,QP
3159,13.0,1.0,14.7147123,14.65573683,98.55618006,180.8812866,31.39605528,1787.3911,0.0,6580.961897,4612020.039,QP
3160,25.0,2.0,14.84116879,13.93860181,98.57546182,180.8762046,31.4151624,1788.276075,0.0,6579.656769,4605729.426,QP
3161,31.0,1.0,15.87027139,14.24295149,98.55358546,180.8366422,31.39458422,1787.536028,0.0,6579.122893,4604113.169,QP
3163,29.0,1.0,15.90726615,14.61374075,98.53989349,180.827038,31.38192652,1786.983596,0.0,6579.479557,4611845.733,QP
3165,39.0,5.0,133.7556849,13.58930359,85.61359281,172.9965411,18.73519363,1405.00979,0.0,6401.405638,4667796.15,QP
3166,60.0,3.0,133.7556849,13.58930359,85.61359281,172.9965411,18.73519363,1405.00979,0.0,6401.405638,4667796.15,QP
3167,51.0,2.0,137.455116,14.094341,84.99041579,172.4391043,18.07657346,1387.945325,0.0,6408.197308,4658046.339,QP
3168,60.0,2.0,141.3395562,13.37090169,84.93397056,172.4123015,18.00569883,1386.627446,0.0,6408.712325,4741178.236,QP
3169,39.0,1.0,142.3385909,13.37942397,84.89213037,172.3743874,17.96236166,1385.401268,0.0,6409.21271,4357226.397,QP
3170,50.0,1.0,139.4842695,13.72328495,84.92615868,172.3914739,18.00451644,1386.220114,0.0,6408.889686,4422662.552,QP
3171,55.0,1.0,138.5014596,13.9212048,84.9471956,172.4022645,18.0304449,1386.731398,0.0,6408.68742,4389557.728,QP
3172,39.0,1.0,146.4440713,13.1062372,84.95167814,172.4385332,18.01876575,1387.296662,0.0,6408.428254,4867511.83,QP
3173,60.0,1.0,151.242629,13.1396994,84.91315189,172.4241795,17.96783155,1386.515635,0.0,6408.718096,4812128.819,QP
3174,60.0,1.0,149.8079669,13.21531363,84.87677622,172.3945156,17.92679978,1385.929978,0.0,6409.183565,4842699.432,QP
3175,60.0,1.0,170.8263823,13.18814358,84.64630586,172.242453,17.62881868,1386.255698,0.0,6412.281377,4922378.039,QP
3176,44.0,1.0,175.4927557,13.03436332,84.63552565,172.2386881,17.60961446,1386.676416,0.0,6412.46971,4656133.91,QP
3177,60.0,2.0,166.1509734,13.21302583,84.62661147,172.2229389,17.61164359,1385.587408,0.0,6412.498795,4919404.77,QP
3178,35.0,2.0,171.5118572,12.91099742,83.54523386,171.318398,16.41536848,1355.195341,0.0,6421.668218,4838465.964,QP
3179,51.0,3.0,169.6160428,12.90180424,83.73271962,171.4731055,16.63347545,1361.276722,0.0,6420.445505,4686802.364,QP
3180,48.0,1.0,170.1302887,12.93509099,83.77256756,171.502977,16.68335599,1362.730256,0.0,6420.284187,4532343.986,QP
3181,37.0,1.0,170.0613278,12.9595336,83.80717036,171.5384775,16.71601038,1363.56124,0.0,6419.851933,4564555.842,QP
3182,23.0,1.0,170.4755056,12.92329245,83.84932817,171.5642007,16.77542836,1365.377713,0.0,6419.864459,4419236.234,QP
3183,42.0,1.0,172.0002552,12.78682845,83.88506482,171.5894608,16.82186848,1366.750357,0.0,6419.766549,4249801.172,QP
3184,35.0,1.0,169.4383517,12.60428046,83.96885401,171.6596248,16.9190165,1369.544224,0.0,6419.220665,4241934.528,QP
3185,36.0,1.0,168.5137121,12.62978196,84.17361573,171.8387219,17.14270429,1376.007189,0.0,6417.584175,4427999.233,QP
3186,22.0,1.0,168.2805626,12.92640063,84.24910526,171.9009665,17.22362506,1377.985946,0.0,6416.903876,4359908.427,QP
3187,40.0,1.0,167.7521365,13.22456346,84.32325552,171.9592203,17.30404697,1379.047915,0.0,6416.042888,4350823.151,QP
3188,42.0,1.0,160.6846268,13.32456399,84.47488644,172.0749157,17.47427531,1380.786248,0.0,6414.230579,4345941.203,QP
3189,43.0,1.0,145.9890285,13.21088624,84.904014,172.4038822,17.96491609,1386.032528,0.0,6408.933914,4836768.355,QP
3190,36.0,3.0,145.9890285,13.21088624,84.904014,172.4038822,17.96491609,1386.032528,0.0,6408.933914,4836768.355,QP
3191,32.0,1.0,144.5627504,13.31980008,84.85731284,172.3667798,17.91396759,1384.726349,0.0,6409.463509,4607938.786,QP
3192,54.0,1.0,154.052627,13.55363831,84.73132999,172.2539771,17.78082856,1382.069762,0.0,6411.091565,4102821.521,QP
3193,31.0,1.0,156.2586763,13.54497636,84.69921595,172.2285279,17.74477888,1381.657624,0.0,6411.491263,4094347.898,QP
3194,2.0,2.0,14.1614886,13.54394162,98.5954948,180.9013654,31.43345118,1789.019583,0.0,6579.629783,4578109.256,TB
3195,12.0,2.0,14.65165525,13.70945785,98.58403542,180.8799318,31.42229725,1788.636708,0.0,6579.307182,4586320.113,TB
3196,17.0,2.0,14.98616634,13.92798985,98.57410043,180.8706214,31.41364631,1788.248712,0.0,6579.475776,4601577.368,TB
3197,11.0,2.0,14.29419807,13.81478793,98.58756812,180.904107,31.42731136,1788.649122,0.0,6580.245649,4626681.348,TB
3198,14.0,2.0,15.58700354,14.23339734,98.55689774,180.8457196,31.39775008,1787.62989,0.0,6579.34458,4605044.991,TB
3199,12.0,2.0,15.64898825,14.49280422,98.54696374,180.8378811,31.38853523,1787.234237,0.0,6579.563149,4610762.147,TB
3200,9.0,5.0,15.13813833,14.38936201,98.55613342,180.8563096,31.39713328,1787.533656,0.0,6579.869458,4612780.138,TB
3201,14.0,5.0,14.53880563,14.93844698,98.54146078,180.8528319,31.38189779,1786.904445,0.0,6580.510746,4636819.421,TB
3202,8.0,2.0,15.07616473,14.64027891,98.54817631,180.8802618,31.38679621,1787.044319,0.0,6581.323519,4606877.777,TB
3203,6.0,2.0,15.41453777,14.31698679,98.51077887,180.82546,31.34828359,1785.709469,0.0,6580.893168,4587254.388,TB
3204,5.0,3.0,16.1082016,14.15371587,98.50669361,180.8253896,31.34280273,1785.531055,0.0,6581.076232,4574507.989,TB
3205,1.0,2.0,17.02412845,14.01728751,98.49179252,180.8043256,31.32715737,1784.995148,0.0,6580.93089,4545914.444,TB
3206,4.0,1.0,18.17737586,13.90711746,98.47787181,180.7836377,31.31282584,1784.499952,0.0,6580.757792,4546232.987,TB
3207,12.0,5.0,18.8040906,13.78987959,98.46790436,180.7711999,31.30186132,1784.132614,0.0,6580.720643,4589596.894,TB
3208,5.0,4.0,19.63311361,13.90065524,98.45560284,180.749351,31.29041457,1783.713933,0.0,6580.442027,4601447.51,TB
3209,15.0,5.0,18.73892635,13.92744914,98.44082047,180.7357492,31.27228442,1783.143815,0.0,6580.551304,4649887.39,TB
3210,5.0,2.0,17.8670333,13.75761169,98.40239524,180.6941056,31.22561381,1781.697972,0.0,6580.564778,4614999.583,TB
3211,16.0,2.0,18.2242903,13.65212495,98.38719063,180.6758044,31.2074439,1781.136064,0.0,6580.49644,4597917.928,TB
3212,12.0,4.0,18.8135505,13.57480005,98.38074015,180.6738685,31.19661044,1780.868643,0.0,6580.639725,4581200.363,TB
3213,3.0,4.0,19.41875247,13.7127608,98.38212521,180.6846394,31.19350538,1780.87428,0.0,6580.918563,4558951.942,TB
3214,31.0,2.0,19.8954283,13.67017566,98.37161732,180.6683018,31.1819297,1780.495682,0.0,6580.681719,4600530.63,TB
3215,7.0,4.0,20.23298391,13.68456348,98.38258198,180.6931872,31.18734368,1780.806977,0.0,6580.796833,4625774.611,TB
3216,4.0,2.0,19.8744808,13.79667928,98.37290579,180.6843983,31.17604957,1780.480501,0.0,6581.18005,4591859.612,TB
3217,9.0,5.0,20.09409942,13.57763052,98.39974963,180.7160999,31.20429309,1781.365653,0.0,6580.447411,4640124.427,TB
3218,12.0,2.0,19.97817582,13.39170923,98.42425918,180.7490716,31.22857625,1782.162973,0.0,6579.940677,4612439.424,TB
3219,17.0,2.0,20.41796735,13.08208737,98.43823738,180.7771776,31.23926957,1782.583309,0.0,6579.828846,4576592.043,TB
3220,13.0,2.0,21.37366916,12.7285094,98.45862405,180.8076104,31.2592857,1783.238693,0.0,6579.402632,4559569.104,TB
3221,8.0,2.0,21.09155488,13.02668332,98.46829034,180.8064645,31.27327412,1783.603927,0.0,6578.962063,4581658.347,TB
3222,7.0,5.0,21.35444321,13.03847635,98.48884334,180.8299712,31.29505332,1784.287893,0.0,6578.457443,4594219.724,TB
3223,5.0,1.0,21.97685628,12.92217045,98.49736836,180.8484419,31.30200089,1784.542789,0.0,6578.349682,4585044.914,TB
3224,8.0,5.0,21.99829757,13.33507095,98.53696726,180.8904086,31.3444198,1785.870215,0.0,6577.363709,4568607.511,TB
3225,0.0,1.0,13.09197496,14.19097963,98.60007287,180.989797,31.43890137,1788.702521,0.0,6583.39373,4539412.545,TB
3226,40.0,3.0,1268.37458,16.34452585,80.05150815,243.4325606,-62.69817311,1814.968597,144.9966769,5553.306957,5627127.129,AA
3227,38.0,4.0,1271.735125,16.44378433,80.06730637,243.4501466,-62.67477955,1815.056598,144.9743564,5553.349396,5538031.796,AA
3228,39.0,3.0,1271.296051,16.58047685,79.82174694,243.1885847,-62.89755856,1809.768862,145.3125864,5554.982896,5388842.973,AA
3229,38.0,3.0,1258.940796,16.75350346,79.56786738,242.9167942,-63.12827595,1804.356251,145.6566277,5556.603,5447704.855,AA
3230,37.0,4.0,1266.322181,16.71334452,79.21806003,242.5448523,-63.45090483,1796.921114,146.1498311,5558.961372,5457776.503,AA
3231,38.0,6.0,1271.044601,16.7159137,78.8160186,242.1170107,-63.82099576,1788.372403,146.7133492,5561.648599,5559104.178,AA
